id,ans
1,0
2,0
3,3
4,0
5,1
6,2
7,1
8,1
9,1
10,4
11,3
12,2
13,4
14,0
15,0
16,1
17,0
18,4
19,0
20,1
21,0
22,5
23,1
24,1
25,3
26,3
27,4
28,5
29,0
30,3
31,0
32,2
33,5
34,3
35,4
36,5
37,5
38,1
39,1
40,1
41,3
42,4
43,3
44,0
45,3
46,5
47,1
48,2
49,0
50,3
51,4
52,3
53,4
54,5
55,2
56,3
57,4
58,1
59,5
60,4
61,5
62,2
63,2
64,0
65,5
66,4
67,5
68,4
69,1
70,3
71,4
72,4
73,0
74,1
75,2
76,1
77,3
78,4
79,1
80,2
81,0
82,2
83,2
84,2
85,3
86,2
87,1
88,1
89,3
90,0
91,5
92,1
93,4
94,5
95,3
96,5
97,2
98,0
99,3
100,4
101,1
102,5
103,0
104,0
105,2
106,2
107,0
108,1
109,2
110,1
111,4
112,1
113,4
114,0
115,5
116,3
117,1
118,0
119,4
120,4
121,4
122,1
123,3
124,2
125,3
126,4
127,3
128,5
129,3
130,3
131,1
132,2
133,0
134,3
135,3
136,3
137,5
138,5
139,3
140,1
141,1
142,3
143,5
144,5
145,3
146,0
147,0
148,1
149,5
150,5
151,2
152,0
153,0
154,5
155,1
156,1
157,0
158,5
159,5
160,5
161,2
162,4
163,1
164,5
165,2
166,3
167,1
168,1
169,4
170,3
171,2
172,0
173,4
174,2
175,2
176,0
177,5
178,4
179,4
180,2
181,0
182,2
183,2
184,1
185,2
186,4
187,3
188,2
189,4
190,2
191,0
192,2
193,0
194,5
195,0
196,0
197,4
198,4
199,1
200,2
201,0
202,4
203,5
204,0
205,5
206,2
207,3
208,0
209,5
210,5
211,5
212,0
213,2
214,0
215,3
216,0
217,1
218,0
219,4
220,2
221,0
222,4
223,4
224,3
225,1
226,2
227,4
228,0
229,5
230,0
231,5
232,5
233,0
234,2
235,4
236,1
237,0
238,1
239,5
240,4
241,4
242,5
243,5
244,1
245,0
246,5
247,5
248,5
249,1
250,2
251,3
252,0
253,4
254,3
255,4
256,4
257,0
258,3
259,2
260,2
261,1
262,0
263,3
264,1
265,2
266,2
267,4
268,4
269,0
270,0
271,0
272,5
273,0
274,2
275,5
276,2
277,3
278,2
279,4
280,3
281,2
282,3
283,2
284,4
285,4
286,2
287,5
288,4
289,4
290,0
291,2
292,5
293,5
294,1
295,1
296,0
297,4
298,2
299,0
300,3
301,0
302,5
303,4
304,0
305,3
306,3
307,3
308,2
309,1
310,5
311,3
312,0
313,3
314,5
315,5
316,4
317,0
318,4
319,3
320,0
321,3
322,2
323,1
324,3
325,3
326,1
327,3
328,5
329,4
330,2
331,4
332,1
333,1
334,1
335,5
336,1
337,2
338,4
339,4
340,5
341,3
342,5
343,3
344,3
345,0
346,3
347,4
348,0
349,4
350,0
351,1
352,3
353,1
354,1
355,2
356,2
357,0
358,5
359,3
360,0
361,3
362,3
363,4
364,4
365,2
366,1
367,0
368,1
369,5
370,3
371,3
372,5
373,2
374,5
375,1
376,0
377,2
378,0
379,1
380,4
381,3
382,0
383,0
384,3
385,2
386,1
387,2
388,4
389,3
390,3
391,2
392,3
393,0
394,0
395,0
396,4
397,0
398,1
399,2
400,3
401,4
402,4
403,2
404,1
405,1
406,2
407,3
408,1
409,1
410,1
411,0
412,3
413,2
414,2
415,3
416,5
417,1
418,0
419,4
420,0
421,0
422,1
423,3
424,3
425,5
426,2
427,1
428,2
429,3
430,0
431,5
432,5
433,2
434,2
435,0
436,2
437,4
438,1
439,4
440,0
441,0
442,4
443,5
444,4
445,2
446,5
447,3
448,2
449,0
450,2
451,5
452,2
453,5
454,5
455,0
456,1
457,3
458,4
459,4
460,1
461,5
462,3
463,2
464,2
465,3
466,2
467,1
468,4
469,0
470,1
471,5
472,2
473,2
474,2
475,3
476,2
477,5
478,3
479,1
480,2
481,4
482,1
483,5
484,5
485,0
486,2
487,4
488,2
489,2
490,3
491,0
492,2
493,1
494,4
495,0
496,5
497,0
498,3
499,5
500,5
