5.007041692733764648e-01,3.682678937911987305e-01,3.412694334983825684e-01,4.989928901195526123e-01,1.874753385782241821e-01,4.194052219390869141e-01
7.667879462242126465e-01,3.339305222034454346e-01,6.643900275230407715e-01,4.258788377046585083e-02,5.008822679519653320e-01,1.632561981678009033e-01
4.952375888824462891e-01,3.332310914993286133e-01,2.188307046890258789e-01,5.514090061187744141e-01,2.222413867712020874e-01,3.249157071113586426e-01
6.201122403144836426e-01,5.828263759613037109e-01,6.796095967292785645e-01,4.593372046947479248e-01,2.419933378696441650e-01,2.718119919300079346e-01
3.313182592391967773e-01,6.511473655700683594e-01,3.695200085639953613e-01,4.304048120975494385e-01,5.764505267143249512e-01,4.899639487266540527e-01
5.650571584701538086e-01,8.990322947502136230e-01,8.245410323143005371e-01,4.521775543689727783e-01,8.189483880996704102e-01,5.579606294631958008e-01
4.092618525028228760e-01,5.869098901748657227e-01,4.774646461009979248e-01,2.931693494319915771e-01,5.180954933166503906e-01,3.865969777107238770e-01
4.459391236305236816e-01,6.690257787704467773e-01,3.084628880023956299e-01,4.678840339183807373e-01,2.128500938415527344e-01,3.218623399734497070e-01
6.335426568984985352e-01,6.120092868804931641e-01,6.625511050224304199e-01,2.363195419311523438e-01,6.620403528213500977e-01,4.603530168533325195e-01
5.033065676689147949e-01,-9.325332194566726685e-02,-3.623890876770019531e-02,-7.443360984325408936e-02,7.642283439636230469e-01,4.742484092712402344e-01
3.096148967742919922e-01,1.991949975490570068e-01,1.069958284497261047e-01,4.752686321735382080e-01,1.894799172878265381e-01,7.321864366531372070e-02
3.293648064136505127e-01,3.374375998973846436e-01,6.085071563720703125e-01,5.417251586914062500e-01,2.034262120723724365e-01,5.145759582519531250e-01
5.891368389129638672e-01,5.569259524345397949e-01,5.336287021636962891e-01,4.244008660316467285e-01,8.041566014289855957e-01,4.585806727409362793e-01
8.585250377655029297e-01,8.118844032287597656e-01,3.533079326152801514e-01,2.266091853380203247e-01,2.914678156375885010e-01,3.343288600444793701e-01
5.569194555282592773e-01,3.820196986198425293e-01,6.811557412147521973e-01,2.201003134250640869e-01,4.892151951789855957e-01,2.762883901596069336e-01
4.544903039932250977e-01,7.359373569488525391e-01,4.305834472179412842e-01,4.678956270217895508e-01,2.478138804435729980e-01,5.625226497650146484e-01
7.469753623008728027e-01,4.798049628734588623e-01,4.435437619686126709e-01,7.177048325538635254e-01,4.228112101554870605e-01,6.067326068878173828e-01
3.587816357612609863e-01,4.683064520359039307e-01,9.244941174983978271e-02,1.667338609695434570e-01,8.278149366378784180e-01,1.965658366680145264e-01
5.400441288948059082e-01,4.977739453315734863e-01,4.459535777568817139e-01,5.848017930984497070e-01,4.251457452774047852e-01,1.530524939298629761e-01
4.997846186161041260e-01,5.368528962135314941e-01,-2.620136551558971405e-02,-4.607120156288146973e-02,4.143705666065216064e-01,1.865223795175552368e-01
7.602517604827880859e-01,8.305598497390747070e-01,8.574387431144714355e-01,7.337977886199951172e-01,7.390987873077392578e-01,2.545500099658966064e-01
2.468841969966888428e-01,1.764439195394515991e-01,6.809165477752685547e-01,1.265481114387512207e-01,2.945282757282257080e-01,2.725355923175811768e-01
4.189191460609436035e-01,4.366733729839324951e-01,1.613626927137374878e-01,4.666116535663604736e-01,1.538848578929901123e-01,1.129250228404998779e-01
6.687973737716674805e-01,8.272556066513061523e-01,5.431483983993530273e-01,1.475054323673248291e-01,6.441021561622619629e-01,4.895131289958953857e-01
1.942705214023590088e-01,6.989613175392150879e-04,9.402614831924438477e-02,3.766154348850250244e-01,7.349625974893569946e-02,-7.807382196187973022e-02
4.702073633670806885e-01,5.366861820220947266e-01,3.614425659179687500e-01,2.701263725757598877e-01,2.163254916667938232e-01,3.411329984664916992e-01
1.855791807174682617e-01,3.770909905433654785e-01,2.555179297924041748e-01,2.552215158939361572e-01,8.327589631080627441e-01,2.599243223667144775e-01
2.871084213256835938e-01,2.933083772659301758e-01,4.163159132003784180e-01,5.350411534309387207e-01,4.265616536140441895e-01,8.082783818244934082e-01
7.208663821220397949e-01,4.464160799980163574e-01,6.325791478157043457e-01,4.089844822883605957e-01,8.083445429801940918e-01,3.225009739398956299e-01
4.103031158447265625e-01,4.922414720058441162e-01,3.826175332069396973e-01,5.884827375411987305e-01,-1.046404242515563965e-01,3.961193859577178955e-01
7.406872510910034180e-01,5.031664371490478516e-01,6.269113421440124512e-01,3.784807324409484863e-01,4.285172820091247559e-01,6.294559240341186523e-01
3.790992200374603271e-01,5.954549312591552734e-01,6.434382200241088867e-01,1.533302217721939087e-01,3.737528026103973389e-01,2.482340186834335327e-01
4.254606962203979492e-01,3.297208249568939209e-01,1.602682024240493774e-01,1.777876466512680054e-01,3.792411684989929199e-01,6.710010170936584473e-01
5.712891221046447754e-01,2.115323841571807861e-01,3.807339370250701904e-01,7.243343591690063477e-01,7.765440344810485840e-01,1.809732168912887573e-01
