5.756224989891052246e-01,3.403000831604003906e-01,3.681916892528533936e-01,5.521368980407714844e-01,1.063691526651382446e-01,4.028683304786682129e-01
7.521404623985290527e-01,3.456421494483947754e-01,5.573757290840148926e-01,2.158192247152328491e-01,5.639249086380004883e-01,3.172285854816436768e-01
2.576730251312255859e-01,3.949266970157623291e-01,3.985362127423286438e-02,7.593293190002441406e-01,-1.783908903598785400e-02,4.261282682418823242e-01
4.906331896781921387e-01,6.649559140205383301e-01,6.170281171798706055e-01,5.439674854278564453e-01,1.945898532867431641e-01,1.191134974360466003e-01
2.135098725557327271e-01,5.867860317230224609e-01,4.054455161094665527e-01,4.447875618934631348e-01,4.424486756324768066e-01,4.770407676696777344e-01
4.530616998672485352e-01,8.058785200119018555e-01,7.837351560592651367e-01,5.569285154342651367e-01,8.751066923141479492e-01,4.839496612548828125e-01
4.731463193893432617e-01,7.460294961929321289e-01,3.937934041023254395e-01,3.404058814048767090e-01,5.969654321670532227e-01,3.982762396335601807e-01
5.074146986007690430e-01,6.183735728263854980e-01,3.709808588027954102e-01,4.164762496948242188e-01,2.204298377037048340e-01,3.776532411575317383e-01
5.963550209999084473e-01,5.254105925559997559e-01,3.998305201530456543e-01,1.304943710565567017e-01,5.837551355361938477e-01,5.679100751876831055e-01
5.338423848152160645e-01,-8.430567383766174316e-02,1.513866521418094635e-02,-2.591651119291782379e-02,7.075991630554199219e-01,3.774633705615997314e-01
1.235860809683799744e-01,2.492139935493469238e-01,7.264067232608795166e-02,4.923363924026489258e-01,1.301483511924743652e-01,1.161113306879997253e-01
3.875933289527893066e-01,1.950493752956390381e-01,6.061995029449462891e-01,5.195905566215515137e-01,2.043520510196685791e-01,4.660247266292572021e-01
5.429321527481079102e-01,4.509829580783843994e-01,5.114514827728271484e-01,3.892816603183746338e-01,8.148171901702880859e-01,5.096129179000854492e-01
8.634470701217651367e-01,6.927424669265747070e-01,4.565351009368896484e-01,1.648516207933425903e-01,2.673539817333221436e-01,3.804156482219696045e-01
5.261654853820800781e-01,1.975788772106170654e-01,3.789393305778503418e-01,1.920748651027679443e-01,4.105200171470642090e-01,3.151510059833526611e-01
4.679867625236511230e-01,7.023602724075317383e-01,3.421764671802520752e-01,4.275205433368682861e-01,3.453200161457061768e-01,5.809432268142700195e-01
7.686194181442260742e-01,6.063604354858398438e-01,4.817947745323181152e-01,5.162602066993713379e-01,4.153321385383605957e-01,5.003681778907775879e-01
4.082212448120117188e-01,4.880822002887725830e-01,1.918049156665802002e-01,3.014728426933288574e-01,8.518984913825988770e-01,2.876190543174743652e-01
4.985527396202087402e-01,4.900791645050048828e-01,4.691453874111175537e-01,5.908574461936950684e-01,4.038248062133789062e-01,1.929662078619003296e-01
4.816480278968811035e-01,5.510064959526062012e-01,3.554578870534896851e-02,3.842972218990325928e-02,6.129841804504394531e-01,3.845721781253814697e-01
7.669432759284973145e-01,8.350828289985656738e-01,8.435918688774108887e-01,7.110098600387573242e-01,6.730620861053466797e-01,2.438838928937911987e-01
4.738208651542663574e-01,3.310258388519287109e-01,7.971611022949218750e-01,2.704067230224609375e-01,3.485130667686462402e-01,4.233216643333435059e-01
3.103964626789093018e-01,2.558368444442749023e-01,5.443407595157623291e-02,5.259920358657836914e-01,2.827652916312217712e-02,7.244035601615905762e-03
6.559129357337951660e-01,8.252553939819335938e-01,6.332057714462280273e-01,2.510058879852294922e-01,5.819424390792846680e-01,4.811068475246429443e-01
2.747325897216796875e-01,-5.484880134463310242e-02,-3.013090044260025024e-02,3.107474446296691895e-01,4.807727038860321045e-02,-3.356908261775970459e-02
4.846439063549041748e-01,6.023008823394775391e-01,4.298125505447387695e-01,1.524976789951324463e-01,3.079146444797515869e-01,4.012758731842041016e-01
2.717623710632324219e-01,3.330457508563995361e-01,1.219499483704566956e-01,1.646994799375534058e-01,8.927979469299316406e-01,1.462953537702560425e-01
3.654426932334899902e-01,3.732957541942596436e-01,6.313436627388000488e-01,6.794652938842773438e-01,6.046085357666015625e-01,7.420272231101989746e-01
7.500327825546264648e-01,4.781449735164642334e-01,6.119139790534973145e-01,4.801760315895080566e-01,8.450484275817871094e-01,3.420680761337280273e-01
3.908242583274841309e-01,5.186280012130737305e-01,4.924673438072204590e-01,6.042727231979370117e-01,-1.017006337642669678e-01,3.350597620010375977e-01
6.527446508407592773e-01,5.773106217384338379e-01,5.768130421638488770e-01,3.936866521835327148e-01,6.498487591743469238e-01,5.576264858245849609e-01
2.848410606384277344e-01,4.277754426002502441e-01,6.794177293777465820e-01,1.223043352365493774e-01,3.040163516998291016e-01,2.216410636901855469e-01
3.450199365615844727e-01,3.129380941390991211e-01,2.551689743995666504e-01,1.245938315987586975e-01,3.741008043289184570e-01,7.384690046310424805e-01
5.048398375511169434e-01,8.551738411188125610e-02,5.618488192558288574e-01,8.306181430816650391e-01,8.600982427597045898e-01,5.143262445926666260e-02
3.698061406612396240e-01,1.613746583461761475e-01,6.835335493087768555e-01,2.472743690013885498e-01,6.893105506896972656e-01,6.162367463111877441e-01
6.731227636337280273e-01,5.534718632698059082e-01,4.756497442722320557e-01,4.991467595100402832e-01,5.659446716308593750e-01,5.167024135589599609e-01
4.701882898807525635e-01,4.179774522781372070e-01,3.327284455299377441e-01,5.155237913131713867e-01,6.165924072265625000e-01,8.703434467315673828e-01
1.022736355662345886e-01,6.046448945999145508e-01,3.357173204421997070e-01,2.229854166507720947e-01,5.343239307403564453e-01,2.473260313272476196e-01
3.419245481491088867e-01,6.552206277847290039e-01,4.006822705268859863e-01,6.693138480186462402e-01,1.794225871562957764e-01,3.160912394523620605e-01
4.499651491641998291e-01,6.304185390472412109e-01,5.157901644706726074e-01,3.362544178962707520e-01,2.780355215072631836e-01,5.962028503417968750e-01
5.552384853363037109e-01,4.927321374416351318e-01,4.309821501374244690e-02,5.903108716011047363e-01,3.363816142082214355e-01,-5.744004622101783752e-03
2.829186618328094482e-01,4.464453160762786865e-01,4.489050209522247314e-01,2.129316776990890503e-01,7.358688116073608398e-01,6.631120443344116211e-01
2.731847167015075684e-01,3.290333151817321777e-01,9.935219585895538330e-02,5.561394095420837402e-01,4.617399722337722778e-02,5.520931482315063477e-01
7.950798273086547852e-01,5.104043483734130859e-01,5.225059986114501953e-01,4.116143584251403809e-01,7.207211256027221680e-01,4.320366680622100830e-01
