6.040769815444946289e-01,4.517229497432708740e-01,4.903664290904998779e-01,5.764632225036621094e-01,3.649968504905700684e-01,4.907623231410980225e-01
6.575236916542053223e-01,4.276919960975646973e-01,5.685768127441406250e-01,1.689309924840927124e-01,5.318849682807922363e-01,1.884543895721435547e-01
4.483439922332763672e-01,3.960619568824768066e-01,1.646087914705276489e-01,6.207227706909179688e-01,1.560706198215484619e-01,4.387369751930236816e-01
5.485651493072509766e-01,5.484153032302856445e-01,6.154605746269226074e-01,3.632226884365081787e-01,1.065160408616065979e-01,2.007369250059127808e-01
2.818442285060882568e-01,5.121634006500244141e-01,2.681931853294372559e-01,5.647054314613342285e-01,4.811054170131683350e-01,3.281266987323760986e-01
3.779668211936950684e-01,8.631275892257690430e-01,8.409825563430786133e-01,5.165688991546630859e-01,8.410693407058715820e-01,4.970491230487823486e-01
3.557689189910888672e-01,7.030549049377441406e-01,3.704679012298583984e-01,4.929859936237335205e-01,5.933502912521362305e-01,4.126970767974853516e-01
5.175043940544128418e-01,7.933670282363891602e-01,3.690008521080017090e-01,4.249783456325531006e-01,1.912655234336853027e-01,3.623496890068054199e-01
6.163986325263977051e-01,4.550162553787231445e-01,5.478014945983886719e-01,1.700265556573867798e-01,5.442341566085815430e-01,4.939710497856140137e-01
4.833512008190155029e-01,2.529418468475341797e-02,7.999083399772644043e-02,3.719735890626907349e-02,6.638209819793701172e-01,3.321186900138854980e-01
1.173336654901504517e-01,1.989990770816802979e-01,1.058374643325805664e-01,4.561227262020111084e-01,1.213122308254241943e-01,9.660512208938598633e-02
2.115633189678192139e-01,2.577727138996124268e-01,6.673407554626464844e-01,3.402572572231292725e-01,1.804509013891220093e-02,3.766704499721527100e-01
5.112569928169250488e-01,4.660072028636932373e-01,4.814665615558624268e-01,4.568632245063781738e-01,8.071391582489013672e-01,4.310766756534576416e-01
8.792134523391723633e-01,7.713948488235473633e-01,4.609674811363220215e-01,3.813206851482391357e-01,3.605764508247375488e-01,3.390402793884277344e-01
