6.519386172294616699e-01,4.571881592273712158e-01,4.086956679821014404e-01,5.101879239082336426e-01,1.730161458253860474e-01,4.709263741970062256e-01
7.753490209579467773e-01,2.314731180667877197e-01,6.482765674591064453e-01,1.225991770625114441e-01,5.080903768539428711e-01,1.873900741338729858e-01
4.789441227912902832e-01,2.570878863334655762e-01,1.117126122117042542e-01,5.730899572372436523e-01,2.123428434133529663e-01,3.918272852897644043e-01
6.356010437011718750e-01,5.262448787689208984e-01,6.081973314285278320e-01,3.844841420650482178e-01,2.109242230653762817e-01,2.095150053501129150e-01
2.534120976924896240e-01,5.706670284271240234e-01,3.877590894699096680e-01,4.225980639457702637e-01,5.767022967338562012e-01,5.167091488838195801e-01
4.894832670688629150e-01,8.801501393318176270e-01,7.994168400764465332e-01,3.181932568550109863e-01,7.259181737899780273e-01,3.983722329139709473e-01
3.848891854286193848e-01,5.246632099151611328e-01,4.576542377471923828e-01,3.531795144081115723e-01,4.729526937007904053e-01,4.175639152526855469e-01
5.389061570167541504e-01,7.436263561248779297e-01,3.803510963916778564e-01,4.478852748870849609e-01,1.773728132247924805e-01,2.711832821369171143e-01
5.353490114212036133e-01,7.306616306304931641e-01,6.949752569198608398e-01,1.929052770137786865e-01,6.451750993728637695e-01,5.254455804824829102e-01
5.809232592582702637e-01,-9.968277812004089355e-02,1.072298362851142883e-02,-2.295147255063056946e-02,6.977844238281250000e-01,2.613998353481292725e-01
1.972723305225372314e-01,2.756863534450531006e-01,7.904285937547683716e-02,2.929623723030090332e-01,1.979116946458816528e-01,1.122415438294410706e-01
3.336535096168518066e-01,1.690887510776519775e-01,6.176317334175109863e-01,6.242787241935729980e-01,1.062340885400772095e-01,4.885427355766296387e-01
5.801566839218139648e-01,5.743387937545776367e-01,5.615839958190917969e-01,4.595605134963989258e-01,8.354636430740356445e-01,5.276310443878173828e-01
8.872494697570800781e-01,7.858797907829284668e-01,3.632048666477203369e-01,3.110278844833374023e-01,1.806160360574722290e-01,2.553958892822265625e-01
6.321174502372741699e-01,1.380665004253387451e-01,5.083786845207214355e-01,2.492736876010894775e-01,3.323786854743957520e-01,2.547198534011840820e-01
4.298207163810729980e-01,6.863431334495544434e-01,3.445490002632141113e-01,3.977955281734466553e-01,2.152269184589385986e-01,5.887626409530639648e-01
8.089736700057983398e-01,3.723539710044860840e-01,3.824920952320098877e-01,6.184396743774414062e-01,4.682103991508483887e-01,6.527599692344665527e-01
1.798323392868041992e-01,4.179808497428894043e-01,1.011322345584630966e-02,1.689261794090270996e-01,7.958105802536010742e-01,1.491396725177764893e-01
5.353657007217407227e-01,4.748381376266479492e-01,4.134721159934997559e-01,6.305208206176757812e-01,3.982531130313873291e-01,1.101191863417625427e-01
6.492827534675598145e-01,5.718049407005310059e-01,1.232938915491104126e-01,-1.730745136737823486e-01,4.632225930690765381e-01,3.379620313644409180e-01
7.551825046539306641e-01,8.546056747436523438e-01,8.588820695877075195e-01,6.820871829986572266e-01,7.367886304855346680e-01,1.702563911676406860e-01
2.521362006664276123e-01,2.155893594026565552e-01,6.258966922760009766e-01,2.914409637451171875e-01,2.620994746685028076e-01,3.995306491851806641e-01
1.647641956806182861e-01,7.977192848920822144e-02,1.144118681550025940e-01,5.898530483245849609e-01,5.551028531044721603e-03,8.147474378347396851e-03
5.602277517318725586e-01,8.031728863716125488e-01,4.501250386238098145e-01,1.868049204349517822e-01,6.996167302131652832e-01,5.457949638366699219e-01
2.900938689708709717e-01,-9.190112352371215820e-02,1.426558941602706909e-01,2.721446156501770020e-01,-1.269730739295482635e-02,-4.399857670068740845e-02
5.485935211181640625e-01,5.529029965400695801e-01,3.753758370876312256e-01,2.291939407587051392e-01,2.223548442125320435e-01,3.957064747810363770e-01
3.228269219398498535e-01,2.852176129817962646e-01,1.711611896753311157e-01,1.744986027479171753e-01,8.517960309982299805e-01,7.148627936840057373e-02
4.081442356109619141e-01,3.177461028099060059e-01,5.438666939735412598e-01,5.300683379173278809e-01,4.860066175460815430e-01,7.073470354080200195e-01
7.039223909378051758e-01,4.844080805778503418e-01,6.066110134124755859e-01,5.026293396949768066e-01,8.180861473083496094e-01,3.259020745754241943e-01
2.830425500869750977e-01,5.990770459175109863e-01,3.943232297897338867e-01,4.609404206275939941e-01,-5.059245228767395020e-02,3.133233487606048584e-01
